added_route_id,trip_id
741,52277291
742,52277291
743,52277291
741,52277339
742,52277339
743,52277339
741,52277340
742,52277340
743,52277340
741,52277351
742,52277351
743,52277351
741,52277373
742,52277373
743,52277373
741,52277404
742,52277404
743,52277404
741,52277429
742,52277429
743,52277429
741,52277430
742,52277430
743,52277430
89,51805394
93,51805394
89,52251080
93,52251080
89,51802090
93,51802090
89,51805396
93,51805396
CR-Kingston,CR-524520-2021
CR-Kingston,CR-525183-1021
CR-Kingston,CR-528677-031
CR-Needham,CR-524810-839
CR-Fairmount,CR-528569-731
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-0-04:55:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-0-05:55:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-0-06:50:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-0-07:50:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-0-08:40:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-0-09:40:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-0-10:35:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-0-11:35:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-0-12:35:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-0-13:40:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-0-14:40:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-0-15:40:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-0-16:40:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-0-17:45:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-0-18:45:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-0-19:50:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-0-21:20:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-0-22:20:00
CR-Newburyport,CR-WellingtonJulyShuttle-Saturday-Loc-0-23:35:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-0-04:55:00
CR-Newburyport,CR-WellingtonJulyShuttle-Sunday-Loc-0-05:55:00
